fixture,position,token_id,token_text,source,label,post_attn_l00,post_attn_l01,post_attn_l02,post_attn_l03,post_attn_l04,post_attn_l05,post_attn_l06,post_attn_l07,post_attn_l08,post_attn_l09,post_attn_l10,post_attn_l11,post_attn_l12,post_attn_l13,post_attn_l14,post_attn_l15,post_attn_l16,post_attn_l17,post_attn_l18,post_attn_l19,post_attn_l20,post_attn_l21,post_attn_l22,post_attn_l23,post_left_l00,post_left_l01,post_left_l02,post_left_l03,post_left_l04,post_left_l05,post_left_l06,post_left_l07,post_left_l08,post_left_l09,post_left_l10,post_left_l11,post_left_l12,post_left_l13,post_left_l14,post_left_l15,post_left_l16,post_left_l17,post_left_l18,post_left_l19,post_left_l20,post_left_l21,post_left_l22,post_left_l23,pre_attn_l00,pre_attn_l01,pre_attn_l02,pre_attn_l03,pre_attn_l04,pre_attn_l05,pre_attn_l06,pre_attn_l07,pre_attn_l08,pre_attn_l09,pre_attn_l10,pre_attn_l11,pre_attn_l12,pre_attn_l13,pre_attn_l14,pre_attn_l15,pre_attn_l16,pre_attn_l17,pre_attn_l18,pre_attn_l19,pre_attn_l20,pre_attn_l21,pre_attn_l22,pre_attn_l23,pre_left_l00,pre_left_l01,pre_left_l02,pre_left_l03,pre_left_l04,pre_left_l05,pre_left_l06,pre_left_l07,pre_left_l08,pre_left_l09,pre_left_l10,pre_left_l11,pre_left_l12,pre_left_l13,pre_left_l14,pre_left_l15,pre_left_l16,pre_left_l17,pre_left_l18,pre_left_l19,pre_left_l20,pre_left_l21,pre_left_l22,pre_left_l23
dog-conversation.txt,19,358," I",doc,0,0.043848,0.058638,0.030446,0.032854,0.030261,0.025410,0.040126,0.025751,0.066337,0.017256,0.032490,0.010699,0.035606,0.019416,0.025979,0.022595,0.006267,0.025301,0.011358,0.027270,0.032755,0.007801,0.014104,0.017979,0.027675,0.023805,0.025995,0.035542,0.031606,0.035446,0.030562,0.033500,0.020706,0.039912,0.027941,0.043294,0.027448,0.035594,0.028298,0.030447,0.047555,0.040721,0.036153,0.029475,0.042838,0.044973,0.044123,0.037002,256.927094,70.172050,32.970623,6.827478,3.822133,-2.958140,3.442835,-3.858700,-5.125536,-6.452459,-2.197228,-6.221462,2.471389,0.505102,-0.604789,-2.417813,-1.220396,-3.122393,-3.234140,-3.063433,-2.024038,-2.605654,7.602391,6.795420,256.072418,68.877075,31.481747,5.991532,2.124468,-3.489989,1.848467,-5.764172,-8.306887,-6.160514,-3.101256,-5.493381,1.246575,-0.090142,-0.873676,-2.725480,-1.586295,-4.023236,-3.599620,-4.420174,-2.395558,-2.145343,7.684963,6.389141
dog-conversation.txt,20,4588," asked",doc,0,0.045756,0.059165,0.054447,0.032618,0.038868,0.030089,0.036641,0.033610,0.052618,0.019815,0.040455,0.015746,0.045450,0.027773,0.038937,0.033565,0.006460,0.025242,0.025260,0.037724,0.005897,0.002508,0.006132,0.005981,0.026731,0.023100,0.024432,0.034214,0.030727,0.033913,0.029539,0.032418,0.020984,0.037952,0.026691,0.041015,0.026174,0.033963,0.026753,0.028529,0.045313,0.039111,0.034123,0.027899,0.041443,0.042494,0.041774,0.035178,256.172302,72.065376,32.691528,6.713252,3.608313,-2.982856,2.799062,-3.443050,-4.325786,-7.067648,-1.969535,-7.583553,2.898751,0.766476,-0.133945,-2.250658,-0.850094,-3.284362,-2.507982,-2.907672,-3.532679,-4.121426,5.302995,4.767861,255.100464,70.921341,31.391378,6.038041,2.184505,-3.492109,1.900742,-5.732821,-7.570003,-6.163283,-3.081040,-5.447148,1.217721,-0.150576,-0.954300,-2.877130,-1.558978,-4.051051,-3.748785,-4.455212,-2.459474,-2.213327,7.638297,6.428273
dog-conversation.txt,21,911," about",doc,0,0.040595,0.053412,0.047193,0.027975,0.031815,0.021805,0.057402,0.037707,0.049287,0.018015,0.029434,0.015255,0.031342,0.018714,0.022172,0.032016,0.011995,0.021202,0.035740,0.021045,0.006074,0.006718,0.013447,0.010472,0.026022,0.023356,0.024496,0.033635,0.030294,0.032650,0.028768,0.031818,0.021062,0.036217,0.025941,0.039673,0.025514,0.032914,0.026590,0.027617,0.043500,0.038139,0.033256,0.027592,0.038937,0.040191,0.039367,0.033251,257.535400,69.552589,32.814548,5.905718,3.540176,-3.009707,3.406389,-3.718215,-3.537870,-5.105949,-2.202520,-5.165145,2.618986,0.304266,-0.337746,-2.153983,-0.853899,-3.672791,-2.613998,-3.653697,-3.278380,-3.089261,7.417669,6.079853,256.488983,68.089355,31.319498,5.889703,2.221085,-3.419135,1.887920,-5.715311,-6.404178,-6.097555,-3.018585,-5.521093,1.281757,-0.131584,-0.987936,-3.015359,-1.616013,-4.101040,-3.845965,-4.518404,-2.652411,-2.433578,7.354090,6.216567
dog-conversation.txt,22,806," his",doc,0,0.032482,0.054297,0.037351,0.019186,0.016775,0.022261,0.027618,0.025328,0.035967,0.024407,0.059436,0.024818,0.031842,0.020025,0.022776,0.036551,0.004867,0.021664,0.022160,0.026583,0.027677,0.013158,0.038611,0.031679,0.025185,0.022707,0.023744,0.032272,0.029131,0.031400,0.028791,0.031184,0.020575,0.034299,0.024739,0.037554,0.024218,0.030743,0.025252,0.026568,0.041781,0.036470,0.032534,0.026279,0.036931,0.038410,0.037225,0.031421,257.074158,68.860001,32.908001,6.321836,3.060576,-2.630415,2.852101,-4.267404,-1.799412,-5.726490,-1.327191,-5.625089,2.795177,0.707864,0.154756,-1.835194,-2.564850,-3.381950,-2.874611,-3.086272,-1.841425,-1.835936,8.611202,7.416858,256.330231,67.631020,31.487875,5.855044,2.244882,-3.413313,1.928436,-5.739110,-4.613730,-6.149800,-3.025761,-5.550365,1.249780,-0.081835,-0.988666,-3.087311,-1.665237,-4.110706,-3.884954,-4.583929,-2.739172,-2.519575,7.301002,6.252048
dog-conversation.txt,23,9001," weekend",doc,0,0.032989,0.048665,0.027977,0.021300,0.034299,0.031409,0.029453,0.008646,0.033231,0.046578,0.042391,0.025689,0.062215,0.024161,0.057138,0.074816,0.006059,0.012137,0.028161,0.022338,0.032360,0.018863,0.010505,0.009664,0.024194,0.022123,0.022738,0.030834,0.027836,0.030385,0.027658,0.030478,0.019671,0.033193,0.025093,0.036512,0.023518,0.029399,0.024255,0.026139,0.040083,0.035278,0.031570,0.025138,0.036165,0.036984,0.036679,0.030839,259.245178,69.407341,32.340794,5.963206,3.922394,-2.517108,2.996116,-4.593192,-0.165021,-4.135295,-1.521146,-4.187110,3.673272,0.993462,1.056892,-1.011717,-2.137430,-3.836271,-2.418446,-3.378200,-2.148414,-2.106585,6.516664,5.275408,258.596252,68.556259,31.629452,5.798896,2.372236,-3.359907,1.987464,-5.686609,-2.883986,-6.114564,-2.937962,-5.564416,1.281252,0.019985,-0.958370,-3.058019,-1.705373,-4.174053,-3.938660,-4.626009,-2.716281,-2.534461,7.265682,6.196746
dog-conversation.txt,24,6649," plans",doc,0,0.025466,0.048768,0.025931,0.012186,0.016685,0.019538,0.032536,0.010011,0.029762,0.022781,0.047006,0.028917,0.060493,0.020466,0.072206,0.067641,0.003295,0.011968,0.018558,0.015662,0.011811,0.005065,0.005989,0.010744,0.023295,0.021410,0.021060,0.029615,0.027285,0.029608,0.026278,0.028796,0.018520,0.033120,0.024864,0.035731,0.023540,0.028365,0.024519,0.026957,0.038443,0.033366,0.030633,0.023458,0.035240,0.035766,0.034863,0.029231,260.192230,69.408798,31.876863,6.176848,2.763815,-3.005515,3.090571,-4.117077,-3.052292,-6.475222,-1.508514,-6.016791,3.461809,0.752649,0.959170,-1.204418,-3.191421,-3.736344,-2.570001,-3.312857,-3.207990,-3.322073,5.734369,5.393878,259.812286,68.251030,31.572964,5.748212,2.320239,-3.398108,1.968681,-5.777262,-6.000322,-6.145269,-2.953467,-5.603458,1.284350,-0.050733,-0.991538,-3.103864,-1.808768,-4.290151,-4.074201,-4.779103,-2.769670,-2.571510,7.246682,6.142527
dog-conversation.txt,25,566," he",doc,0,0.028147,0.044967,0.036943,0.032009,0.024784,0.026061,0.049001,0.033707,0.089336,0.024048,0.048168,0.026715,0.055493,0.042941,0.031014,0.031610,0.006061,0.028827,0.027209,0.063983,0.036645,0.013949,0.029524,0.025324,0.022013,0.020544,0.019196,0.027720,0.025936,0.028197,0.025420,0.026911,0.017139,0.031910,0.024701,0.034888,0.023385,0.027172,0.025446,0.027541,0.036919,0.032214,0.029525,0.022527,0.033855,0.034444,0.033090,0.027971,261.319519,71.060997,32.439964,6.581257,3.616293,-2.694207,3.505669,-3.508904,-4.651227,-6.299409,-1.542306,-6.416895,3.281129,1.262736,0.388490,-1.938366,-1.312678,-2.820492,-2.389401,-2.016927,-1.415630,-1.755185,8.240667,7.056687,260.384979,70.085960,31.302763,5.605711,2.236962,-3.477687,1.881395,-5.888975,-8.926199,-6.333362,-3.062227,-5.664376,1.283010,-0.111557,-1.015053,-3.111615,-1.877305,-4.372188,-4.080314,-4.778242,-2.762612,-2.626274,7.174720,6.060142
dog-conversation.txt,26,1101," just",doc,0,0.024888,0.027745,0.018510,0.018612,0.022438,0.021171,0.017331,0.017946,0.035418,0.011380,0.024833,0.013469,0.030894,0.025671,0.013597,0.018295,0.008598,0.016421,0.015382,0.017845,0.008932,0.005338,0.012621,0.011730,0.020801,0.019642,0.017943,0.026919,0.024938,0.027144,0.025159,0.026352,0.018035,0.030663,0.024316,0.033793,0.023150,0.026915,0.024549,0.026516,0.035593,0.031716,0.028751,0.023219,0.033334,0.033438,0.032257,0.027234,259.274048,71.749542,32.048847,6.030393,3.565436,-2.760867,2.168177,-4.340859,-7.292340,-6.024405,-2.256378,-6.349226,2.801351,1.237008,-0.641290,-2.727615,-0.926468,-3.828165,-3.052683,-3.470004,-3.131638,-3.471663,6.453949,5.423633,258.381287,71.041855,31.651041,5.543272,2.268925,-3.525106,1.817530,-6.048503,-10.061789,-6.418563,-3.137508,-5.846421,1.248565,-0.200910,-1.042822,-3.175751,-1.894312,-4.407802,-4.123647,-4.720753,-2.679487,-2.611982,7.051330,5.984029
dog-conversation.txt,27,69656," shrugged",doc,0,0.067800,0.058911,0.045082,0.033428,0.054186,0.048863,0.055729,0.057025,0.050012,0.035299,0.062183,0.026182,0.050426,0.040219,0.039881,0.034549,0.012108,0.021617,0.016667,0.017141,0.007917,0.007192,0.006939,0.007982,0.019681,0.018264,0.016420,0.025783,0.023991,0.026415,0.023896,0.025240,0.016944,0.029383,0.023350,0.032472,0.021977,0.026313,0.023218,0.025046,0.034554,0.030357,0.027249,0.021795,0.031864,0.032017,0.031250,0.026442,260.163452,74.260162,32.159325,7.082237,4.317423,-1.943873,3.386393,-3.286937,-4.905911,-4.316636,-1.511695,-5.196476,3.253150,1.723803,0.403270,-1.972093,-0.320586,-3.566626,-3.183770,-3.399995,-3.968183,-3.509276,4.751363,4.287327,258.435303,72.585876,30.810923,5.550962,2.233667,-3.584880,1.769933,-6.130901,-8.014441,-6.468847,-3.221399,-5.936326,1.254657,-0.264506,-1.114801,-3.231380,-1.841702,-4.427804,-4.129571,-4.747091,-2.711466,-2.700568,6.922935,5.893280
dog-conversation.txt,28,323," and",doc,0,0.033753,0.066989,0.062558,0.019089,0.014375,0.017633,0.027461,0.011639,0.031316,0.011860,0.016938,0.007740,0.024688,0.023087,0.014025,0.015729,0.004051,0.007082,0.009758,0.014295,0.008578,0.007364,0.025708,0.022023,0.020122,0.018090,0.015587,0.025065,0.023911,0.026414,0.023965,0.025181,0.016333,0.028857,0.023692,0.031855,0.021522,0.025801,0.022593,0.024268,0.033703,0.029576,0.025914,0.020393,0.030590,0.030986,0.030077,0.025576,259.239410,76.298813,33.937847,6.711615,3.076951,-2.994353,2.903628,-5.328751,-4.559132,-7.831963,-2.877950,-8.100989,2.525568,1.069274,-0.464469,-3.030811,-2.599949,-4.590398,-3.610915,-3.294124,-2.635339,-2.412594,7.785460,6.672922,257.770782,74.375015,30.811068,5.440977,2.271373,-3.622496,1.747837,-6.124871,-7.631601,-6.463680,-3.300907,-6.001463,1.253994,-0.262289,-1.084472,-3.268076,-1.754661,-4.515713,-4.223680,-4.760663,-2.783075,-2.836831,6.662205,5.571082
dog-conversation.txt,29,1053," said",doc,0,0.035203,0.047484,0.047986,0.034036,0.023486,0.018251,0.034156,0.035996,0.047125,0.020757,0.023904,0.004915,0.020434,0.018036,0.016870,0.024670,0.002930,0.017145,0.011542,0.023971,0.006860,0.004198,0.009304,0.008444,0.019458,0.018099,0.015512,0.023754,0.022811,0.025412,0.023165,0.024008,0.014981,0.027676,0.022282,0.030678,0.020257,0.024891,0.021224,0.022849,0.032500,0.027985,0.024040,0.018925,0.029081,0.029791,0.029490,0.024964,258.303589,75.308716,31.618298,6.758972,3.568006,-3.105985,2.446078,-4.517602,-1.538786,-6.579662,-2.487487,-7.747232,2.211107,0.333129,-0.691781,-2.908584,-2.176111,-3.706755,-3.287693,-3.117680,-3.223072,-3.979198,5.500976,5.369649,256.810669,74.364441,30.521700,5.399569,2.228559,-3.711468,1.636688,-6.279600,-4.486982,-6.617902,-3.403025,-6.281038,1.160710,-0.362290,-1.160742,-3.391400,-1.825995,-4.587728,-4.299432,-4.806699,-2.857722,-2.962858,6.561411,5.496542
dog-conversation.txt,30,566," he",doc,0,0.026343,0.034427,0.021973,0.021171,0.017126,0.012598,0.022803,0.017799,0.028430,0.011166,0.017126,0.004893,0.016165,0.013158,0.011245,0.018767,0.003173,0.012931,0.015961,0.028059,0.009312,0.005917,0.011278,0.012984,0.018919,0.017930,0.015067,0.023524,0.022136,0.024470,0.022693,0.023638,0.014733,0.026801,0.021495,0.029666,0.019142,0.024095,0.020477,0.022165,0.031424,0.027495,0.023060,0.018560,0.027904,0.028711,0.028523,0.024161,258.970642,73.375595,30.788858,5.734076,3.144137,-3.181983,2.361890,-5.039918,4.180715,-6.807196,-3.133444,-7.449163,1.946829,0.485990,-0.836694,-2.706448,-1.916520,-3.982130,-3.279495,-2.975997,-2.824376,-2.807823,6.707919,6.063062,257.645691,72.665421,29.903465,5.231633,2.158206,-3.737898,1.561250,-6.325577,1.684949,-6.702467,-3.427372,-6.500481,1.210201,-0.381919,-1.238393,-3.445448,-1.938933,-4.651464,-4.326816,-4.786769,-2.912446,-3.091372,6.271440,5.236054
dog-conversation.txt,31,572," was",doc,0,0.031868,0.032873,0.021152,0.010499,0.009460,0.008823,0.009637,0.006100,0.014317,0.004172,0.006843,0.003649,0.006236,0.005398,0.005439,0.012592,0.003923,0.012368,0.008662,0.013743,0.005037,0.003142,0.007666,0.009940,0.018344,0.017395,0.014081,0.022896,0.021471,0.023704,0.022001,0.022808,0.013932,0.025899,0.020643,0.028608,0.018118,0.023147,0.019506,0.021331,0.030461,0.026742,0.022199,0.018115,0.026988,0.027867,0.027877,0.023668,258.794861,73.201523,30.888247,5.791965,2.898424,-3.587470,1.381390,-5.866836,0.392743,-6.832713,-4.085480,-6.873995,0.892591,-0.559295,-1.805403,-3.336651,-2.370842,-4.483479,-3.835381,-3.899996,-3.818082,-3.835517,5.411926,5.079541,257.114746,72.297897,29.698156,5.150863,2.142846,-3.775616,1.491172,-6.383499,-1.205290,-6.723419,-3.489799,-6.610467,1.197135,-0.423572,-1.303700,-3.489673,-1.918675,-4.672281,-4.350809,-4.755793,-2.915323,-3.130535,6.061779,5.069969
dog-conversation.txt,32,19227," tired",doc,0,0.034944,0.027617,0.014085,0.009192,0.017339,0.013312,0.019027,0.007776,0.022380,0.007212,0.020628,0.012263,0.029022,0.016666,0.020555,0.020933,0.001779,0.007163,0.008588,0.010238,0.005899,0.004626,0.002737,0.004195,0.017930,0.016871,0.013078,0.021956,0.020490,0.022806,0.020911,0.021713,0.012754,0.024776,0.019497,0.027674,0.016937,0.022078,0.018548,0.020472,0.029578,0.026006,0.021204,0.017331,0.025915,0.026975,0.026905,0.022919,260.182312,71.479752,30.706959,5.102633,3.250324,-3.424682,2.310660,-4.994923,3.338575,-5.801401,-2.743011,-6.149746,2.598915,0.560662,-0.356139,-2.243166,-3.139147,-4.268895,-3.135974,-3.186910,-3.759533,-3.622639,4.293981,3.902436,258.963409,70.430145,29.504587,5.088173,2.098320,-3.822430,1.412819,-6.477066,0.535878,-6.682483,-3.580059,-6.640516,1.143897,-0.399401,-1.352906,-3.494600,-1.973533,-4.709026,-4.342474,-4.820016,-2.985803,-3.224781,5.955851,4.928863
dog-conversation.txt,33,13,".",doc,0,0.061099,0.078562,0.194646,0.056646,0.039145,0.027940,0.060599,0.032769,0.092399,0.026978,0.038966,0.022292,0.063511,0.056659,0.036070,0.053014,0.005162,0.037064,0.038461,0.051994,0.071366,0.026804,0.087945,0.071150,0.017643,0.016216,0.012039,0.020834,0.019772,0.022119,0.020216,0.020653,0.011634,0.023772,0.018747,0.026925,0.016387,0.021335,0.017933,0.019858,0.028608,0.025106,0.020471,0.016495,0.025079,0.026189,0.026045,0.022219,259.616180,75.691956,34.750496,8.785937,4.578956,-3.051773,3.507348,-3.701660,2.094105,-7.009973,-1.630068,-6.097912,3.785672,2.257576,0.741488,-1.191248,-1.387244,-2.736774,-1.484901,-1.281093,-0.843603,-1.645759,8.961015,7.912517,257.174957,73.144585,29.875328,5.138740,2.121265,-3.899043,1.415112,-6.555281,-3.603460,-6.827417,-3.659294,-6.712851,1.077175,-0.411032,-1.340972,-3.474614,-1.972666,-4.694255,-4.318231,-4.815640,-2.997589,-3.234543,6.017827,4.977279
dog-conversation.txt,34,1260," He",doc,0,0.037373,0.053389,0.030998,0.028902,0.022787,0.021722,0.030609,0.020101,0.068880,0.019752,0.036884,0.009339,0.042020,0.029570,0.035901,0.031678,0.004906,0.015546,0.021718,0.065061,0.020881,0.009027,0.012807,0.011526,0.018042,0.016835,0.016094,0.021279,0.019711,0.021766,0.020706,0.020253,0.012679,0.023437,0.018682,0.026553,0.016656,0.021946,0.017808,0.019980,0.027828,0.025095,0.020203,0.016841,0.026164,0.026055,0.027716,0.023440,259.992340,76.029121,31.594385,6.290287,3.681684,-3.309888,2.734668,-3.854945,1.793284,-4.815547,-1.891118,-5.287628,3.375326,0.994937,0.550128,-2.024230,-1.705669,-3.452747,-2.266260,-1.541826,-1.779385,-2.456445,6.654012,5.820718,257.828339,74.234634,29.619442,5.119875,2.034988,-3.993366,1.329772,-6.650808,-3.368668,-6.983471,-3.705928,-6.879333,1.087600,-0.529010,-1.373615,-3.502091,-1.948568,-4.737336,-4.360545,-4.745733,-2.956830,-3.230694,5.991580,4.933785
dog-conversation.txt,35,2115," left",doc,0,0.040817,0.057540,0.069243,0.047303,0.048302,0.053080,0.049411,0.079956,0.074374,0.061029,0.063888,0.033441,0.096567,0.054543,0.076740,0.067298,0.006033,0.023323,0.034567,0.047509,0.024656,0.009253,0.008767,0.013639,0.017711,0.016633,0.015275,0.020776,0.019148,0.021299,0.020261,0.019521,0.012743,0.022852,0.018421,0.025885,0.016351,0.021727,0.017888,0.019456,0.027100,0.024474,0.019439,0.017593,0.025775,0.025481,0.027155,0.022960,258.463257,74.490494,32.244122,7.415698,4.568264,-2.518727,3.375921,-2.518477,-1.685805,-5.008173,-1.061541,-6.080102,4.460956,1.833810,1.654301,-0.808207,-1.235944,-3.785907,-1.789875,-1.387398,-1.985856,-2.662149,5.593199,5.106715,256.434662,72.852455,29.740494,5.147288,1.931219,-4.073920,1.244757,-6.731579,-7.055386,-7.037121,-3.819048,-6.939701,1.079083,-0.614884,-1.384892,-3.540755,-1.984000,-4.733042,-4.315688,-4.681784,-2.963196,-3.256642,5.949180,4.983859
dog-conversation.txt,36,4124," early",doc,0,0.043539,0.046972,0.038906,0.028944,0.045840,0.028928,0.038608,0.044086,0.105073,0.046721,0.044839,0.016322,0.087080,0.027661,0.042613,0.036946,0.003677,0.007881,0.015471,0.028275,0.014606,0.004285,0.005885,0.006457,0.017418,0.016491,0.015599,0.020730,0.019351,0.021800,0.020630,0.020552,0.013101,0.023503,0.019087,0.025914,0.017824,0.022369,0.019317,0.020282,0.026461,0.024142,0.019269,0.018050,0.025637,0.024941,0.026569,0.022537,258.883911,74.808830,31.638981,6.281788,4.825897,-2.782779,2.890852,-3.337171,6.106498,-3.664950,-1.335965,-5.429900,4.479922,1.115299,0.960611,-1.419558,-1.030987,-4.171972,-2.398053,-2.003726,-2.665904,-3.454323,5.034110,4.758438,256.602081,73.124054,29.703732,5.212451,2.122327,-4.014816,1.279114,-6.657457,0.355791,-6.894677,-3.815100,-6.862989,1.126096,-0.549058,-1.243298,-3.451940,-1.963615,-4.766867,-4.197661,-4.590047,-2.939761,-3.343512,5.745689,4.788785
dog-conversation.txt,37,2041," without",doc,0,0.056735,0.105167,0.091606,0.062238,0.041305,0.039399,0.069864,0.059471,0.170036,0.035431,0.051742,0.016413,0.059236,0.030219,0.039435,0.069342,0.007185,0.029240,0.041442,0.061969,0.017878,0.015391,0.011087,0.014281,0.017173,0.015985,0.014677,0.020151,0.019425,0.021605,0.020470,0.020384,0.013896,0.023740,0.018965,0.025558,0.018867,0.022105,0.019498,0.019949,0.025689,0.023224,0.018286,0.017505,0.025168,0.024254,0.025879,0.021996,256.333984,73.574402,32.515938,7.142375,4.773669,-2.333210,3.320255,-2.917966,15.084875,-5.004360,-1.425536,-5.712512,3.896285,0.985612,0.529735,-1.392081,-0.425681,-3.202704,-1.488487,-1.374754,-2.225774,-2.808681,5.856643,5.231499,253.607193,71.228439,29.768475,5.114283,2.170146,-3.975793,1.320194,-6.667078,9.058091,-6.861597,-3.789669,-7.023641,1.129299,-0.633911,-1.242198,-3.518391,-1.977629,-4.819024,-4.308559,-4.573469,-2.980996,-3.390846,5.377109,4.467422
dog-conversation.txt,38,5488," saying",doc,0,0.066300,0.107033,0.119588,0.044273,0.057152,0.032244,0.041259,0.038101,0.076849,0.020888,0.051196,0.005080,0.048092,0.027516,0.026986,0.044770,0.004662,0.031096,0.049226,0.038848,0.007399,0.002464,0.004190,0.005886,0.017119,0.016718,0.014835,0.020342,0.019585,0.021742,0.021044,0.020680,0.016733,0.023677,0.019083,0.025233,0.019066,0.021975,0.019573,0.020402,0.025249,0.022893,0.017912,0.017651,0.024752,0.023922,0.025349,0.021604,258.708069,71.843376,32.131596,7.701651,4.547713,-2.935005,2.823392,-3.010807,16.788666,-4.893342,-1.710508,-6.520326,3.320007,0.174263,-0.363724,-2.158083,-1.614482,-3.715348,-1.819966,-1.918784,-3.782252,-4.493792,3.339871,3.267392,255.891037,69.278831,28.950663,5.072189,2.153708,-3.980263,1.409547,-6.444455,11.390084,-6.941550,-3.760333,-7.108994,1.174198,-0.621876,-1.275379,-3.491602,-1.868823,-4.740178,-4.234246,-4.472613,-3.013707,-3.443802,5.255987,4.353870
dog-conversation.txt,39,46455," goodbye",doc,0,0.083554,0.116034,0.141802,0.105483,0.061571,0.035653,0.062419,0.079941,0.114153,0.039783,0.098174,0.025960,0.119877,0.050204,0.060056,0.084719,0.010160,0.033295,0.098616,0.102455,0.011654,0.007322,0.005431,0.006451,0.017199,0.017663,0.016019,0.020288,0.020145,0.021356,0.020936,0.020396,0.017033,0.023180,0.018996,0.024499,0.019171,0.021885,0.019571,0.020312,0.024705,0.022757,0.018228,0.017578,0.024035,0.023222,0.024559,0.020935,269.273560,70.033112,32.164825,7.498763,4.501055,-2.547445,3.157438,-2.462233,18.452459,-5.082403,-0.714734,-5.573469,4.251840,0.930085,0.631930,-1.072120,-1.452297,-2.969462,-0.809026,-1.279895,-3.384229,-3.485014,4.371460,3.840857,266.322540,67.244766,28.872181,4.991042,2.287504,-3.878324,1.356132,-6.296857,12.879356,-6.876042,-3.673501,-7.170417,1.186774,-0.385578,-1.188082,-3.461780,-1.873655,-4.798562,-4.141239,-4.444473,-3.055067,-3.562667,5.122043,4.047993
dog-conversation.txt,40,311," to",doc,0,0.098158,0.111045,0.115681,0.038992,0.020788,0.021591,0.049177,0.066435,0.102897,0.013637,0.035003,0.002410,0.023604,0.016527,0.016710,0.043812,0.015169,0.054479,0.098894,0.056055,0.018966,0.006092,0.009995,0.014130,0.017429,0.018966,0.017576,0.021815,0.020944,0.021287,0.021006,0.020818,0.017851,0.023346,0.020100,0.024398,0.021135,0.022256,0.020005,0.021071,0.024148,0.022323,0.018976,0.018723,0.023244,0.022651,0.023774,0.020221,262.121460,59.364643,31.177282,6.352932,2.868755,-3.409400,2.205474,-4.075720,30.443979,-5.779243,-2.252650,-8.964600,2.739015,-0.783909,-1.560941,-2.497772,-0.494434,-3.058038,-1.358530,-1.774867,-2.859236,-2.966450,5.878487,5.984323,257.845367,57.114906,28.478374,4.993840,2.015412,-3.648564,1.215004,-6.321552,25.240452,-6.831656,-3.450353,-7.563551,1.175804,-0.610751,-1.419359,-3.564536,-2.233416,-4.778600,-4.142529,-4.533092,-3.209118,-3.510765,5.013266,4.350814
dog-conversation.txt,41,5489," anyone",doc,0,0.147372,0.045364,0.044999,0.019409,0.019708,0.004727,0.028710,0.022128,0.093689,0.014889,0.076323,0.000243,0.030230,0.002115,0.011250,0.036485,0.000676,0.004002,0.005759,0.011043,0.004948,0.002840,0.002229,0.003441,0.017468,0.019755,0.017832,0.022069,0.020685,0.020862,0.020934,0.021814,0.018708,0.022607,0.019724,0.023681,0.020412,0.021992,0.019448,0.020462,0.023930,0.022884,0.019597,0.018091,0.022412,0.021837,0.022793,0.019561,278.410370,48.289642,28.832556,5.989123,2.472116,-3.955898,1.876627,-4.868556,50.216297,-6.151111,-1.304866,-8.981926,3.115356,-1.865049,-0.705993,-2.349032,-3.385683,-4.437668,-3.275210,-3.070544,-3.792239,-3.717582,4.297227,4.750846,274.392181,47.094730,26.961885,4.298591,1.682765,-3.385261,1.319027,-5.964930,46.917168,-6.032145,-3.223206,-7.085274,1.830544,-0.298924,-1.606040,-3.659271,-3.035451,-5.066735,-4.225373,-4.616664,-3.580395,-3.732577,4.692079,3.909839
